,ags2,ags5,kreis,mean_unemployed,mean_unemployment_rate,mean_registerd_jobs,mean_unemployment_benefit_recipients,employees_social_security_at_residence,employees_social_security_at_work
201,08,08236,Enzkreis,3316.75,2.935714285714286,1058.25,1902.4583333333333,85435.83333333333,64225.833333333336
202,08,08237,Freudenstadt,2370.1071428571427,3.375,1279.2857142857142,1158.125,52475.166666666664,48443.5
203,08,08311,Freiburg im Breisgau,6760.678571428572,5.364285714285715,1918.857142857143,2301.6666666666665,85161.33333333333,129830.33333333333
204,08,08315,Breisgau-Hochschwarzwald,4627.678571428572,3.099999999999999,1732.357142857143,2312.3333333333335,105597.66666666667,84435.66666666667
205,08,08316,Emmendingen,2861.8214285714284,2.964285714285713,727.4285714285714,1508.7916666666667,70801.33333333333,54221.833333333336
206,08,08317,Ortenaukreis,8586.67857142857,3.3785714285714277,3536.3928571428573,4187.916666666667,186576.66666666666,185112.33333333334
207,08,08325,Rottweil,2366.5,2.9142857142857137,1510.892857142857,1364.5416666666667,60484.833333333336,58054.833333333336
208,08,08326,Schwarzwald-Baar-Kreis,4639.285714285715,3.835714285714286,2082.1428571428573,2326.6666666666665,89140.16666666667,89035.0
209,08,08327,Tuttlingen,2754.5,3.371428571428571,1529.0,1449.8333333333333,61721.0,67849.5
210,08,08335,Konstanz,6081.571428571428,3.7785714285714294,2121.6071428571427,2918.4166666666665,107181.33333333333,103989.83333333333
211,08,08336,Lörrach,5400.285714285715,4.171428571428571,1591.0,2604.0416666666665,77592.5,79881.83333333333
212,08,08337,Waldshut,3356.6785714285716,3.5607142857142855,1110.142857142857,1746.7916666666667,57073.833333333336,55500.333333333336
213,08,08415,Reutlingen,6334.107142857143,3.8785714285714286,1763.9285714285713,2630.7916666666665,122222.66666666667,116372.16666666667
214,08,08416,Tübingen,3837.8214285714284,3.028571428571429,1212.4285714285713,1697.9583333333333,90748.16666666667,84132.0
215,08,08417,Zollernalbkreis,3986.035714285714,3.6964285714285707,2072.5,2039.125,80137.66666666667,70529.66666666667
216,08,08421,Ulm,2802.8571428571427,3.8857142857142852,1439.6785714285713,1237.25,53917.5,95999.5
217,08,08425,Alb-Donau-Kreis,3201.5714285714284,2.7714285714285714,1426.5,1725.5,86842.83333333333,56789.0
218,08,08426,Biberach,2817.0,2.3785714285714286,1758.0357142857142,1536.1666666666667,89615.66666666667,87324.0
219,08,08435,Bodenseekreis,3491.535714285714,2.832142857142857,1629.8214285714287,1947.6666666666667,91784.0,94667.83333333333
220,08,08436,Ravensburg,4695.392857142857,2.8392857142857144,2833.714285714286,2280.9583333333335,121745.0,121750.0
221,08,08437,Sigmaringen,2409.1428571428573,3.2071428571428564,1406.4642857142858,1290.75,55364.0,48631.5
222,09,09161,Ingolstadt,2832.8214285714284,3.4821428571428577,1392.1785714285713,1323.75,63115.166666666664,106338.66666666667
223,09,09162,"München, Landeshauptstadt",38002.96428571428,4.285714285714286,8518.464285714286,16973.875,678242.0,901682.1666666666
224,09,09163,"Rosenheim, Stadt",1664.0357142857142,4.6428571428571415,892.25,741.3333333333334,26544.833333333332,35407.5
225,09,09171,Altötting,2017.5714285714287,3.1857142857142846,754.7857142857143,959.6666666666666,46940.833333333336,48532.833333333336
226,09,09172,Berchtesgadener Land,2091.8928571428573,3.9785714285714278,763.5714285714286,1112.7916666666667,37057.833333333336,36684.166666666664
227,09,09173,Bad Tölz-Wolfratshausen,1823.0,2.5892857142857144,1047.0357142857142,1102.0833333333333,52393.666666666664,38461.0
228,09,09174,Dachau,2172.5714285714284,2.382142857142857,937.6071428571429,1419.0833333333333,70565.16666666667,44066.5
229,09,09175,Ebersberg,1784.5714285714287,2.1964285714285716,1190.1785714285713,1118.8333333333333,62779.5,41859.333333333336
230,09,09176,Eichstätt,1328.9642857142858,1.7392857142857145,769.0714285714286,829.125,58011.5,41914.333333333336
231,09,09177,Erding,1877.4642857142858,2.2392857142857148,767.9285714285714,1187.875,63947.833333333336,46298.833333333336
232,09,09178,Freising,2779.4285714285716,2.5142857142857147,1633.5357142857142,1753.9583333333333,85290.16666666667,84744.0
233,09,09179,Fürstenfeldbruck,3681.8928571428573,3.010714285714286,1144.5357142857142,1989.8333333333333,91884.16666666667,52847.833333333336
234,09,09180,Garmisch-Partenkirchen,1566.5714285714287,3.332142857142857,734.1785714285714,850.0833333333334,33810.5,29388.333333333332
235,09,09181,Landsberg am Lech,1787.0,2.696428571428572,919.3214285714286,1165.5,48689.166666666664,39967.833333333336
236,09,09182,Miesbach,1473.142857142857,2.682142857142857,663.1785714285714,915.25,40386.0,36677.5
237,09,09183,Mühldorf a.Inn,2275.25,3.4714285714285706,780.0714285714286,1054.5,49367.333333333336,42419.666666666664
238,09,09184,"München, Kreis",5193.357142857143,2.735714285714286,2127.8571428571427,2886.0416666666665,145526.66666666666,240640.16666666666
239,09,09185,Neuburg-Schrobenhausen,1329.2142857142858,2.325,722.75,732.3333333333334,43275.5,33322.666666666664
240,09,09186,Pfaffenhofen a.d.Ilm,1560.642857142857,2.064285714285714,972.25,1014.0833333333334,57789.666666666664,44547.333333333336
241,09,09187,"Rosenheim, Kreis",3828.285714285714,2.6571428571428575,1698.5,2178.5833333333335,105001.0,86396.33333333333
242,09,09188,Starnberg,2006.7142857142858,2.9571428571428577,804.5714285714286,1117.7083333333333,50265.0,52695.166666666664
243,09,09189,Traunstein,2955.3928571428573,3.017857142857143,1162.9642857142858,1655.9583333333333,71661.16666666667,69442.16666666667
244,09,09190,Weilheim-Schongau,1954.25,2.596428571428571,1376.857142857143,1152.75,56009.0,50479.666666666664
245,09,09261,"Landshut, Stadt",1945.4642857142858,4.7178571428571425,649.4285714285714,864.9166666666666,30470.666666666668,38176.0
246,09,09262,"Passau, Stadt",1455.4642857142858,5.075000000000001,779.8571428571429,561.4166666666666,19220.166666666668,40141.5
247,09,09263,Straubing,1429.107142857143,5.257142857142858,809.1428571428571,612.5,19881.333333333332,30465.0
248,09,09271,Deggendorf,2167.535714285714,3.1285714285714286,1051.8214285714287,1293.4166666666667,50897.0,50967.166666666664
249,09,09272,Freyung-Grafenau,1365.1785714285713,3.0678571428571426,628.0357142857143,905.5416666666666,32196.333333333332,26497.5
250,09,09273,Kelheim,2008.392857142857,2.792857142857143,965.0,1183.5416666666667,54443.0,40674.0
251,09,09274,"Landshut, Kreis",2649.1785714285716,2.8285714285714283,1047.0,1499.0416666666667,70043.83333333333,51876.666666666664
252,09,09275,"Passau, Kreis",3585.8214285714284,3.3214285714285716,1524.3214285714287,2117.6666666666665,77981.0,61982.666666666664
253,09,09276,Regen,1580.4642857142858,3.6142857142857148,600.9642857142857,848.8333333333334,31478.0,29173.5
254,09,09277,Rottal-Inn,2333.6071428571427,3.457142857142857,1094.5714285714287,1120.4583333333333,49500.166666666664,40083.5
255,09,09278,Straubing-Bogen,1681.642857142857,2.839285714285714,727.1428571428571,1036.9583333333333,43737.5,27361.166666666668
256,09,09279,Dingolfing-Landau,2000.25,3.2107142857142863,670.3928571428571,1165.2083333333333,44797.833333333336,50655.833333333336
257,09,09361,Amberg,1162.0357142857142,4.903571428571429,592.6071428571429,481.5416666666667,17134.833333333332,27865.666666666668
258,09,09362,"Regensburg, Stadt",3615.0,4.0357142857142865,2351.035714285714,1748.5,65789.5,126147.33333333333
259,09,09363,Weiden i.d.OPf.,1313.857142857143,5.521428571428571,740.4285714285714,495.2083333333333,17053.833333333332,28221.333333333332
260,09,09371,Amberg-Sulzbach,1629.2857142857142,2.717857142857143,804.8928571428571,913.2916666666666,44316.5,29340.166666666668
261,09,09372,Cham,2207.714285714286,3.0035714285714286,1556.2142857142858,1395.7083333333333,54100.333333333336,54149.0
262,09,09373,Neumarkt i.d.OPf.,1615.5357142857142,2.071428571428571,1134.4285714285713,1053.2083333333333,59127.333333333336,51811.833333333336
263,09,09374,Neustadt a.d.Waldnaab,1719.6785714285713,3.1571428571428575,921.3928571428571,930.25,39678.333333333336,32147.5
264,09,09375,"Regensburg, Kreis",2697.6785714285716,2.3678571428571433,1261.857142857143,1737.5416666666667,84454.83333333333,49767.0
265,09,09376,Schwandorf,2761.8928571428573,3.2107142857142854,1768.357142857143,1564.2916666666667,64572.0,56514.0
266,09,09377,Tirschenreuth,1340.0714285714287,3.264285714285714,733.0,651.0,30010.5,26673.666666666668
267,09,09461,"Bamberg, Stadt",1807.857142857143,4.2821428571428575,1366.8214285714287,784.4166666666666,29594.333333333332,56117.0
268,09,09462,"Bayreuth, Stadt",1926.25,4.7857142857142865,1393.2857142857142,905.4583333333334,27739.166666666668,48021.666666666664
269,09,09463,"Coburg, Stadt",1258.5,5.4607142857142845,818.3571428571429,506.375,17135.166666666668,33833.666666666664
270,09,09464,"Hof, Stadt",1516.607142857143,6.267857142857143,698.9642857142857,546.5833333333334,17520.166666666668,24880.833333333332
271,09,09471,"Bamberg, Kreis",2180.4285714285716,2.4464285714285716,1345.1785714285713,1381.0416666666667,65886.33333333333,39300.166666666664
272,09,09472,"Bayreuth, Kreis",1820.4642857142858,3.0214285714285714,795.1428571428571,1123.25,44081.5,24407.5
273,09,09473,"Coburg, Kreis",1743.892857142857,3.4678571428571425,958.3214285714286,978.7916666666666,38434.5,29047.666666666668
274,09,09474,Forchheim,1873.7142857142858,2.782142857142857,788.75,1082.9166666666667,51058.333333333336,32682.666666666668
275,09,09475,"Hof, Kreis",1719.7142857142858,3.3785714285714286,1049.357142857143,985.4583333333334,38034.333333333336,37031.0
276,09,09476,Kronach,1381.7142857142858,3.582142857142857,658.3928571428571,874.9166666666666,28670.166666666668,25772.833333333332
277,09,09477,Kulmbach,1502.892857142857,3.6285714285714286,882.6785714285714,783.0416666666666,30884.166666666668,28191.0
278,09,09478,Lichtenfels,1489.0,3.8035714285714284,925.75,846.5416666666666,29275.0,28937.5
279,09,09479,Wunsiedel i.Fichtelgebirge,1854.4285714285713,4.814285714285714,747.9642857142857,834.0,28422.333333333332,29750.5
280,09,09561,"Ansbach, Stadt",994.0,4.175,709.2857142857143,463.75,17466.666666666668,27751.666666666668
281,09,09562,Erlangen,2518.964285714286,3.8964285714285714,1023.7142857142857,942.375,48889.166666666664,92051.33333333333
282,09,09563,"Fürth, Stadt",4098.357142857143,5.4071428571428575,982.7142857142857,1559.2916666666667,57557.5,49499.0
283,09,09564,Nürnberg,17568.821428571428,5.882142857142857,6015.5,6442.333333333333,223132.83333333334,313794.8333333333
284,09,09565,Schwabach,856.25,3.7321428571428568,286.14285714285717,383.75,17199.333333333332,16847.333333333332
285,09,09571,"Ansbach, Kreis",2764.1071428571427,2.575,1776.9642857142858,1608.6666666666667,81078.83333333333,62795.5
286,09,09572,Erlangen-Höchstadt,1756.0,2.2392857142857143,678.3214285714286,1073.7916666666667,60399.5,53298.833333333336
287,09,09573,"Fürth, Kreis",1965.5,2.9499999999999993,583.0714285714286,1036.9583333333333,50013.5,25686.166666666668
288,09,09574,Nürnberger Land,2580.0714285714284,2.685714285714286,872.0357142857143,1442.2083333333333,72439.66666666667,55987.833333333336
289,09,09575,Neustadt a.d.Aisch-Bad Windsheim,1318.3214285714287,2.282142857142857,970.8571428571429,760.5,44164.666666666664,34039.333333333336
290,09,09576,Roth,1753.4642857142858,2.4071428571428575,1369.5,1088.0,54801.5,40477.333333333336
291,09,09577,Weißenburg-Gunzenhausen,1760.107142857143,3.285714285714285,905.2857142857143,1015.2083333333334,39633.333333333336,32985.666666666664
292,09,09661,"Aschaffenburg, Stadt",2271.5714285714284,5.571428571428571,668.3214285714286,910.5416666666666,29487.5,47160.666666666664
293,09,09662,"Schweinfurt, Stadt",1861.9285714285713,6.557142857142858,982.8571428571429,712.7083333333334,20766.666666666668,53748.666666666664
294,09,09663,"Würzburg, Stadt",2905.1071428571427,3.832142857142857,2019.2857142857142,1238.3333333333333,52971.166666666664,92345.16666666667
295,09,09671,"Aschaffenburg, Kreis",3089.4285714285716,3.092857142857143,1171.0,1699.25,73410.16666666667,53802.833333333336
296,09,09672,Bad Kissingen,1915.6785714285713,3.3035714285714297,1085.857142857143,1007.125,42321.666666666664,35592.333333333336
297,09,09673,Rhön-Grabfeld,1300.3214285714287,2.842857142857142,825.5714285714286,771.7916666666666,33812.666666666664,33217.166666666664
298,09,09674,Haßberge,1516.4642857142858,3.017857142857142,670.3928571428571,884.7916666666666,36444.166666666664,28549.833333333332
299,09,09675,Kitzingen,1315.892857142857,2.482142857142857,1018.25,835.4166666666666,39212.166666666664,34221.333333333336
300,09,09676,Miltenberg,2387.75,3.2250000000000005,956.7857142857143,1339.875,54305.666666666664,44292.833333333336
301,09,09677,Main-Spessart,1650.0,2.210714285714286,1024.857142857143,1018.8333333333334,54745.833333333336,47946.166666666664
302,09,09678,"Schweinfurt, Kreis",1739.607142857143,2.592857142857143,801.7857142857143,1008.375,49904.666666666664,26812.666666666668
303,09,09679,"Würzburg, Kreis",2045.5357142857142,2.164285714285714,1081.7142857142858,1309.875,68043.16666666667,40643.666666666664
304,09,09761,"Augsburg, Stadt",9524.607142857143,5.671428571428571,2843.3928571428573,3938.7916666666665,123674.33333333333,147525.83333333334
305,09,09762,Kaufbeuren,1048.857142857143,4.260714285714287,379.7857142857143,473.3333333333333,18336.833333333332,19401.666666666668
306,09,09763,Kempten (Allgäu),1464.5357142857142,3.7857142857142856,695.7142857142857,752.0833333333334,29045.833333333332,37479.333333333336
307,09,09764,Memmingen,955.5357142857143,3.8249999999999997,574.8928571428571,514.625,18877.333333333332,31209.166666666668
308,09,09771,Aichach-Friedberg,1875.5,2.4321428571428574,571.5,1113.0,56940.166666666664,37358.166666666664
309,09,09772,"Augsburg, Kreis",3976.6785714285716,2.792857142857143,1637.2857142857142,2327.3333333333335,106426.33333333333,78361.33333333333
310,09,09773,Dillingen a.d.Donau,1262.8214285714287,2.2821428571428575,695.3214285714286,752.9166666666666,42339.166666666664,34633.5
311,09,09774,Günzburg,1782.8214285714287,2.4071428571428575,1377.4285714285713,1181.3333333333333,56925.166666666664,54123.333333333336
312,09,09775,Neu-Ulm,2866.6785714285716,2.7928571428571423,1446.392857142857,1722.0,77074.16666666667,66653.83333333333
313,09,09776,Lindau (Bodensee),1305.3214285714287,2.8928571428571423,1138.107142857143,768.1666666666666,32657.166666666668,32766.833333333332
314,09,09777,Ostallgäu,2101.1071428571427,2.632142857142857,777.0357142857143,1229.0,58706.833333333336,49950.333333333336
315,09,09778,Unterallgäu,1828.1785714285713,2.1928571428571426,1076.2857142857142,1147.625,63385.333333333336,52877.166666666664
316,09,09779,Donau-Ries,1549.25,1.9571428571428573,1462.9642857142858,952.2083333333334,59808.666666666664,63395.333333333336
317,09,09780,Oberallgäu,2299.5,2.5785714285714283,1007.4285714285714,1379.0,65112.333333333336,55750.666666666664
318,10,10041,Regionalverband Saarbrücken,16886.571428571428,9.62857142857143,2807.25,3853.875,119908.5,153691.0
319,10,10042,Landkreis Merzig-Wadern,2541.25,4.567857142857142,795.4642857142857,1020.0833333333334,34731.833333333336,31810.5
320,10,10043,Landkreis Neunkirchen,5329.071428571428,7.399999999999999,938.3928571428571,1627.6666666666667,50351.5,39707.833333333336
321,10,10044,Landkreis Saarlouis,5611.571428571428,5.310714285714286,1806.0714285714287,2246.8333333333335,74376.16666666667,71955.66666666667
322,10,10045,Saarpfalz-Kreis,3992.3571428571427,5.182142857142857,1244.642857142857,1569.375,55099.833333333336,66364.0
323,10,10046,Landkreis St. Wendel,1737.0714285714287,3.607142857142857,678.0357142857143,793.7083333333334,33984.166666666664,27595.333333333332
324,11,11000,Berlin,178091.2857142857,9.01785714285714,23056.285714285714,45778.625,1389338.0,1542297.3333333333
325,12,12051,Brandenburg an der Havel,2998.4285714285716,8.071428571428573,694.8214285714286,757.2083333333334,27599.166666666668,29917.0
326,12,12052,Cottbus,4117.607142857143,7.964285714285715,1082.7857142857142,989.5833333333334,37230.0,46841.833333333336
327,12,12053,Frankfurt (Oder),2405.785714285714,8.185714285714285,472.82142857142856,707.875,21286.666666666668,28607.833333333332
328,12,12054,Potsdam,5516.392857142857,5.753571428571428,1941.6785714285713,1770.9583333333333,72592.33333333333,87469.0
329,12,12060,Barnim,5425.892857142857,5.510714285714286,1479.142857142857,1923.0,75059.33333333333,50868.166666666664
330,12,12061,Dahme-Spreewald,3707.8214285714284,4.039285714285714,1967.392857142857,1468.4583333333333,70315.83333333333,61810.833333333336
331,12,12062,Elbe-Elster,3422.6428571428573,6.42857142857143,1007.5714285714286,1084.2083333333333,39767.833333333336,33245.0
332,12,12063,Havelland,4866.892857142857,5.5214285714285705,1331.9285714285713,1813.5833333333333,66539.16666666667,45119.5
333,12,12064,Märkisch-Oderland,5908.25,5.735714285714287,1285.392857142857,2271.25,77416.66666666667,51379.5
334,12,12065,Oberhavel,5897.964285714285,5.142857142857143,1373.0357142857142,2088.4583333333335,86186.5,58256.333333333336
335,12,12066,Oberspreewald-Lausitz,4393.892857142857,7.628571428571428,999.75,1186.75,42814.5,40482.0
336,12,12067,Oder-Spree,5947.428571428572,6.346428571428572,1177.142857142857,1879.625,70377.83333333333,56196.833333333336
337,12,12068,Ostprignitz-Ruppin,3326.714285714286,6.460714285714287,891.4642857142857,1156.0416666666667,38433.833333333336,35644.666666666664
338,12,12069,Potsdam-Mittelmark,4876.535714285715,4.2178571428571425,1711.4285714285713,2031.2916666666667,87001.0,61758.833333333336
339,12,12070,Prignitz,2978.8571428571427,7.617857142857142,789.8928571428571,870.7916666666666,29385.666666666668,27405.0
340,12,12071,Spree-Neiße,3863.1428571428573,6.435714285714288,783.9642857142857,1263.3333333333333,44126.833333333336,36585.0
341,12,12072,Teltow-Fläming,4442.428571428572,4.771428571428571,2088.1785714285716,1810.75,72490.66666666667,64631.666666666664
342,12,12073,Uckermark,6508.0,10.78214285714286,1081.0357142857142,1549.8333333333333,43175.333333333336,39222.333333333336
343,13,13003,"Rostock, Hansestadt",7936.714285714285,7.325,2439.285714285714,2192.4166666666665,81408.33333333333,93562.0
344,13,13004,"Schwerin, Landeshauptstadt",4486.285714285715,9.210714285714285,1527.142857142857,1041.125,35805.0,50994.5
345,13,13071,Mecklenburgische Seenplatte,11725.17857142857,8.932142857142855,2666.1785714285716,3538.75,97491.16666666667,93628.33333333333
346,13,13072,Landkreis Rostock,6035.071428571428,5.557142857142856,1811.857142857143,2234.2083333333335,83802.33333333333,68333.0
347,13,13073,Vorpommern-Rügen,10149.464285714286,9.02142857142857,2092.8928571428573,3708.75,83749.16666666667,74086.33333333333
348,13,13074,Nordwestmecklenburg,5171.535714285715,6.235714285714286,1630.6785714285713,1889.0416666666667,63452.666666666664,48318.0
349,13,13075,Vorpommern-Greifswald,10354.357142857143,8.921428571428573,2263.3214285714284,3269.875,86391.66666666667,82738.5
350,13,13076,Ludwigslust-Parchim,6568.857142857143,5.785714285714285,2070.285714285714,2480.9583333333335,88285.16666666667,65726.16666666667
351,14,14511,Chemnitz,8813.857142857143,7.07142857142857,2208.5,2106.3333333333335,93223.5,117425.0
352,14,14521,Erzgebirgskreis,8045.25,4.653571428571429,2655.785714285714,2965.125,132198.33333333334,115328.16666666667
353,14,14522,Mittelsachsen,8053.714285714285,5.046428571428572,2218.6071428571427,2699.4166666666665,121857.83333333333,109610.16666666667
354,14,14523,Vogtlandkreis,5993.428571428572,5.221428571428571,2685.6785714285716,2117.5,88159.33333333333,81935.5
355,14,14524,Zwickau,7805.607142857143,4.735714285714287,2110.1785714285716,2801.2916666666665,127417.16666666667,125248.83333333333
356,14,14612,Dresden,18016.035714285714,6.039285714285712,3480.6428571428573,4936.833333333333,230916.66666666666,271575.8333333333
357,14,14625,Bautzen,8148.142857142857,5.242857142857141,3190.6428571428573,2691.875,120477.0,114245.0
358,14,14626,Görlitz,10026.714285714286,8.064285714285715,1375.5714285714287,2847.5,92677.0,87185.66666666667
359,14,14627,Meißen,7056.571428571428,5.617857142857143,2347.6428571428573,2205.875,96650.5,89928.16666666667
360,14,14628,Sächsische Schweiz-Osterzgebirge,6128.642857142857,4.803571428571428,1894.892857142857,2173.25,99006.0,80137.66666666667
361,14,14713,"Leipzig, Stadt",22295.535714285714,7.078571428571427,8154.678571428572,6645.875,242991.0,275129.3333333333
362,14,14729,"Leipzig, Kreis",7186.0,5.353571428571429,1831.9642857142858,2431.9583333333335,104719.66666666667,79208.16666666667
363,14,14730,Nordsachsen,6986.071428571428,6.557142857142856,2052.464285714286,2228.25,82226.16666666667,74679.5
364,15,15001,Dessau-Roßlau,3206.8571428571427,8.114285714285712,710.8928571428571,889.8333333333334,29990.166666666668,33761.333333333336
365,15,15002,Halle (Saale),10399.92857142857,8.87857142857143,1995.142857142857,2243.9166666666665,87815.0,98195.0
366,15,15003,Magdeburg,10854.035714285714,8.714285714285714,3649.4285714285716,2644.4583333333335,93812.33333333333,108904.16666666667
367,15,15081,Altmarkkreis Salzwedel,2972.3214285714284,6.642857142857144,712.8214285714286,1017.5833333333334,35180.166666666664,27134.5
368,15,15082,Anhalt-Bitterfeld,5927.25,7.3999999999999995,890.0357142857143,1818.0833333333333,61208.833333333336,56399.666666666664
369,15,15083,Börde,4934.464285714285,5.342857142857143,1896.0357142857142,1977.5833333333333,73520.66666666667,61921.5
370,15,15084,Burgenlandkreis,6274.035714285715,6.796428571428571,1964.142857142857,1906.875,72744.66666666667,59045.666666666664
371,15,15085,Harz,6165.928571428572,5.7892857142857155,1579.357142857143,2621.9583333333335,83972.33333333333,72773.33333333333
372,15,15086,Jerichower Land,3334.3928571428573,7.221428571428573,852.5714285714286,1086.25,35782.166666666664,28092.0
373,15,15087,Mansfeld-Südharz,6447.392857142857,9.689285714285713,910.3214285714286,1752.4166666666667,49845.5,41735.5
374,15,15088,Saalekreis,6424.142857142857,6.589285714285715,1204.392857142857,1815.9166666666667,76932.0,69848.33333333333
375,15,15089,Salzlandkreis,7947.214285714285,8.442857142857143,968.8571428571429,2354.5416666666665,72136.83333333333,62701.0
376,15,15090,Stendal,5051.25,9.046428571428573,938.6785714285714,1405.9583333333333,42624.0,35467.5
377,15,15091,Wittenberg,4316.714285714285,6.696428571428572,1057.892857142857,1491.375,50546.166666666664,43223.5
378,16,16051,Erfurt,7049.821428571428,6.253571428571429,1816.0357142857142,2370.4583333333335,85742.33333333333,110189.0
379,16,16052,Gera,3931.75,8.407142857142857,910.1071428571429,1039.4583333333333,34509.0,36769.0
380,16,16053,Jena,3151.464285714286,5.5892857142857135,1752.892857142857,988.5416666666666,42384.0,57769.666666666664
381,16,16054,Suhl,1035.107142857143,5.564285714285716,491.57142857142856,422.9583333333333,13778.333333333334,15765.666666666666
382,16,16055,Weimar,1982.1785714285713,6.200000000000002,587.75,652.1666666666666,23910.5,24446.0
383,16,16056,Eisenach,1580.892857142857,7.217857142857142,535.8928571428571,517.7916666666666,16898.0,22452.833333333332
384,16,16061,Eichsfeld,2312.6071428571427,4.296428571428572,554.9285714285714,1145.8333333333333,41909.833333333336,35756.0
385,16,16062,Nordhausen,3184.1428571428573,7.492857142857145,367.9642857142857,998.7083333333334,32150.833333333332,29797.5
386,16,16063,Wartburgkreis,2915.035714285714,4.578571428571429,1045.107142857143,1304.9583333333333,49999.166666666664,41161.166666666664
387,16,16064,Unstrut-Hainich-Kreis,3978.035714285714,7.2749999999999995,797.2857142857143,1331.125,41172.666666666664,35658.666666666664
388,16,16065,Kyffhäuserkreis,3062.214285714286,8.107142857142858,318.5357142857143,1012.1666666666666,28016.5,19696.833333333332
389,16,16066,Schmalkalden-Meiningen,3100.3928571428573,4.589285714285715,1433.4642857142858,1374.4166666666667,51981.0,43915.666666666664
390,16,16067,Gotha,4083.5,5.600000000000001,1064.0714285714287,1603.2083333333333,56679.166666666664,50370.166666666664
391,16,16068,Sömmerda,2217.3214285714284,6.167857142857143,499.07142857142856,883.5416666666666,26974.166666666668,23628.666666666668
392,16,16069,Hildburghausen,1349.392857142857,3.8642857142857134,905.5357142857143,667.7083333333334,27845.0,19350.833333333332
393,16,16070,Ilm-Kreis,2982.214285714286,5.357142857142859,924.6785714285714,1230.75,42466.666666666664,38358.5
394,16,16071,Weimarer Land,1935.2857142857142,4.403571428571429,644.0714285714286,912.7916666666666,34414.5,26075.333333333332
395,16,16072,Sonneberg,1327.0,4.317857142857142,798.7857142857143,716.7916666666666,23878.166666666668,21184.166666666668
396,16,16073,Saalfeld-Rudolstadt,3049.1071428571427,5.678571428571429,1126.642857142857,1169.375,41676.166666666664,35465.166666666664
397,16,16074,Saale-Holzland-Kreis,1937.75,4.428571428571428,1112.357142857143,823.1666666666666,34155.666666666664,27027.166666666668
398,16,16075,Saale-Orla-Kreis,2068.6785714285716,4.825,1045.8214285714287,964.625,33840.666666666664,29995.666666666668
399,16,16076,Greiz,2469.9285714285716,5.028571428571428,735.0357142857143,1009.0416666666666,37722.666666666664,29908.666666666668
400,16,16077,Altenburger Land,3192.9285714285716,7.07857142857143,833.9642857142857,921.5,33725.833333333336,27808.0
